"","date","sac","inund_days"
"2727",1991-07-20,9000,0
"2728",1991-07-21,9280,0
"2729",1991-07-22,9560,0
"2730",1991-07-23,9760,0
"2731",1991-07-24,9910,0
"2732",1991-07-25,10100,0
"2733",1991-07-26,9360,0
"2734",1991-07-27,8670,0
"2735",1991-07-28,8870,0
"2736",1991-07-29,9010,0
"2737",1991-07-30,8940,0
"2738",1991-07-31,8160,0
"2739",1991-08-01,8870,0
"2740",1991-08-02,9070,0
"2741",1991-08-03,9310,0
"2742",1991-08-04,9310,0
"2743",1991-08-05,9410,0
"2744",1991-08-06,9740,0
"2745",1991-08-07,10300,0
"2746",1991-08-08,10200,0
"2747",1991-08-09,9920,0
"2748",1991-08-10,9930,0
"2749",1991-08-11,10100,0
"2750",1991-08-12,10400,0
"2751",1991-08-13,10400,0
"2752",1991-08-14,8800,0
"2753",1991-08-15,9590,0
"2754",1991-08-16,9310,0
"2755",1991-08-17,9210,0
"2756",1991-08-18,9450,0
"2757",1991-08-19,9570,0
"2758",1991-08-20,9430,0
"2759",1991-08-21,9500,0
"2760",1991-08-22,9400,0
"2761",1991-08-23,9630,0
"2762",1991-08-24,9170,0
"2763",1991-08-25,9280,0
"2764",1991-08-26,9250,0
"2765",1991-08-27,9310,0
"2766",1991-08-28,9370,0
"2767",1991-08-29,9610,0
"2768",1991-08-30,8810,0
"2769",1991-08-31,9310,0
"2770",1991-09-01,9340,0
"2771",1991-09-02,9250,0
"2772",1991-09-03,9170,0
"2773",1991-09-04,9540,0
"2774",1991-09-05,9650,0
"2775",1991-09-06,9160,0
"2776",1991-09-07,9700,0
"2777",1991-09-08,9630,0
"2778",1991-09-09,9620,0
"2779",1991-09-10,10300,0
"2780",1991-09-11,10000,0
"2781",1991-09-12,9970,0
"2782",1991-09-13,10100,0
"2783",1991-09-14,10400,0
"2784",1991-09-15,10500,0
"2785",1991-09-16,10700,0
"2786",1991-09-17,10400,0
"2787",1991-09-18,10400,0
"2788",1991-09-19,9840,0
"2789",1991-09-20,9560,0
"2790",1991-09-21,9350,0
"2791",1991-09-22,9540,0
"2792",1991-09-23,10200,0
"2793",1991-09-24,10800,0
"2794",1991-09-25,10100,0
"2795",1991-09-26,9520,0
"2796",1991-09-27,10200,0
"2797",1991-09-28,10500,0
"2798",1991-09-29,10500,0
"2799",1991-09-30,10500,0
"2800",1991-10-01,11500,0
"2801",1991-10-02,11800,0
"2802",1991-10-03,11500,0
"2803",1991-10-04,11000,0
"2804",1991-10-05,10800,0
"2805",1991-10-06,11400,0
"2806",1991-10-07,11400,0
"2807",1991-10-08,11300,0
"2808",1991-10-09,11400,0
"2809",1991-10-10,10900,0
"2810",1991-10-11,10400,0
"2811",1991-10-12,10200,0
"2812",1991-10-13,10100,0
"2813",1991-10-14,9720,0
"2814",1991-10-15,9560,0
"2815",1991-10-16,8990,0
"2816",1991-10-17,8450,0
"2817",1991-10-18,8120,0
"2818",1991-10-19,7170,0
"2819",1991-10-20,6830,0
"2820",1991-10-21,6260,0
"2821",1991-10-22,6730,0
"2822",1991-10-23,7820,0
"2823",1991-10-24,7720,0
"2824",1991-10-25,7730,0
"2825",1991-10-26,8130,0
"2826",1991-10-27,9630,0
"2827",1991-10-28,8900,0
"2828",1991-10-29,9100,0
"2829",1991-10-30,8890,0
"2830",1991-10-31,7890,0
"2831",1991-11-01,7090,0
"2832",1991-11-02,6310,0
"2833",1991-11-03,6380,0
"2834",1991-11-04,6300,0
"2835",1991-11-05,6280,0
"2836",1991-11-06,6250,0
"2837",1991-11-07,6250,0
"2838",1991-11-08,5930,0
"2839",1991-11-09,6780,0
"2840",1991-11-10,7340,0
"2841",1991-11-11,8200,0
"2842",1991-11-12,8510,0
"2843",1991-11-13,7260,0
"2844",1991-11-14,7650,0
"2845",1991-11-15,6880,0
"2846",1991-11-16,6550,0
"2847",1991-11-17,5970,0
"2848",1991-11-18,7160,0
"2849",1991-11-19,6920,0
"2850",1991-11-20,6700,0
"2851",1991-11-21,6780,0
"2852",1991-11-22,6740,0
"2853",1991-11-23,6950,0
"2854",1991-11-24,6790,0
"2855",1991-11-25,6960,0
"2856",1991-11-26,7330,0
"2857",1991-11-27,7710,0
"2858",1991-11-28,7670,0
"2859",1991-11-29,7600,0
"2860",1991-11-30,7510,0
"2861",1991-12-01,7270,0
"2862",1991-12-02,7360,0
"2863",1991-12-03,7340,0
"2864",1991-12-04,7080,0
"2865",1991-12-05,7250,0
"2866",1991-12-06,7010,0
"2867",1991-12-07,7820,0
"2868",1991-12-08,7760,0
"2869",1991-12-09,7790,0
"2870",1991-12-10,7380,0
"2871",1991-12-11,7880,0
"2872",1991-12-12,8090,0
"2873",1991-12-13,8660,0
"2874",1991-12-14,9130,0
"2875",1991-12-15,9340,0
"2876",1991-12-16,9130,0
"2877",1991-12-17,8900,0
"2878",1991-12-18,9250,0
"2879",1991-12-19,11100,0
"2880",1991-12-20,10800,0
"2881",1991-12-21,11100,0
"2882",1991-12-22,11200,0
"2883",1991-12-23,11100,0
"2884",1991-12-24,11000,0
"2885",1991-12-25,10700,0
"2886",1991-12-26,10400,0
"2887",1991-12-27,10200,0
"2888",1991-12-28,10300,0
"2889",1991-12-29,10900,0
"2890",1991-12-30,11100,0
"2891",1991-12-31,12700,0
"2892",1992-01-01,14400,0
"2893",1992-01-02,12600,0
"2894",1992-01-03,10100,0
"2895",1992-01-04,9100,0
"2896",1992-01-05,9950,0
"2897",1992-01-06,10600,0
"2898",1992-01-07,13800,0
"2899",1992-01-08,16100,0
"2900",1992-01-09,17400,0
"2901",1992-01-10,17400,0
"2902",1992-01-11,14800,0
"2903",1992-01-12,12500,0
"2904",1992-01-13,11100,0
"2905",1992-01-14,10100,0
"2906",1992-01-15,9660,0
"2907",1992-01-16,9060,0
"2908",1992-01-17,8850,0
"2909",1992-01-18,8930,0
"2910",1992-01-19,9060,0
"2911",1992-01-20,8810,0
"2912",1992-01-21,8550,0
"2913",1992-01-22,8730,0
"2914",1992-01-23,8540,0
"2915",1992-01-24,8370,0
"2916",1992-01-25,8060,0
"2917",1992-01-26,8230,0
"2918",1992-01-27,8250,0
"2919",1992-01-28,7850,0
"2920",1992-01-29,7740,0
"2921",1992-01-30,7650,0
"2922",1992-01-31,7380,0
"2923",1992-02-01,7830,0
"2924",1992-02-02,8150,0
"2925",1992-02-03,8160,0
"2926",1992-02-04,8800,0
"2927",1992-02-05,8480,0
"2928",1992-02-06,7910,0
"2929",1992-02-07,7860,0
"2930",1992-02-08,7990,0
"2931",1992-02-09,7500,0
"2932",1992-02-10,8010,0
"2933",1992-02-11,9690,0
"2934",1992-02-12,16000,0
"2935",1992-02-13,31800,0
"2936",1992-02-14,38500,0
"2937",1992-02-15,43700,0
"2938",1992-02-16,47000,0
"2939",1992-02-17,46800,0
"2940",1992-02-18,43800,0
"2941",1992-02-19,39200,0
"2942",1992-02-20,38000,0
"2943",1992-02-21,41500,0
"2944",1992-02-22,43800,0
"2945",1992-02-23,44200,0
"2946",1992-02-24,41800,0
"2947",1992-02-25,37300,0
"2948",1992-02-26,32700,0
"2949",1992-02-27,29300,0
"2950",1992-02-28,26500,0
"2951",1992-02-29,23500,0
"2952",1992-03-01,20700,0
"2953",1992-03-02,18200,0
"2954",1992-03-03,16400,0
"2955",1992-03-04,15400,0
"2956",1992-03-05,14600,0
"2957",1992-03-06,16600,0
"2958",1992-03-07,21300,0
"2959",1992-03-08,26700,0
"2960",1992-03-09,27200,0
"2961",1992-03-10,23800,0
"2962",1992-03-11,20600,0
"2963",1992-03-12,18400,0
"2964",1992-03-13,16400,0
"2965",1992-03-14,15800,0
"2966",1992-03-15,15400,0
"2967",1992-03-16,16000,0
"2968",1992-03-17,22800,0
"2969",1992-03-18,30800,0
"2970",1992-03-19,32900,0
"2971",1992-03-20,32800,0
"2972",1992-03-21,29300,0
"2973",1992-03-22,25500,0
"2974",1992-03-23,22600,0
"2975",1992-03-24,20100,0
"2976",1992-03-25,18800,0
"2977",1992-03-26,17900,0
"2978",1992-03-27,16600,0
"2979",1992-03-28,15700,0
"2980",1992-03-29,14700,0
"2981",1992-03-30,13700,0
"2982",1992-03-31,12700,0
"2983",1992-04-01,11900,0
"2984",1992-04-02,11500,0
"2985",1992-04-03,11100,0
"2986",1992-04-04,11000,0
"2987",1992-04-05,10800,0
"2988",1992-04-06,10500,0
"2989",1992-04-07,9930,0
"2990",1992-04-08,9650,0
"2991",1992-04-09,9530,0
"2992",1992-04-10,9440,0
"2993",1992-04-11,9030,0
"2994",1992-04-12,9530,0
"2995",1992-04-13,10400,0
"2996",1992-04-14,10300,0
"2997",1992-04-15,11700,0
"2998",1992-04-16,12100,0
"2999",1992-04-17,11100,0
"3000",1992-04-18,10700,0
"3001",1992-04-19,9970,0
"3002",1992-04-20,10800,0
"3003",1992-04-21,10700,0
"3004",1992-04-22,10200,0
"3005",1992-04-23,9240,0
"3006",1992-04-24,8290,0
"3007",1992-04-25,7430,0
"3008",1992-04-26,6600,0
"3009",1992-04-27,6020,0
"3010",1992-04-28,5250,0
"3011",1992-04-29,4400,0
"3012",1992-04-30,4340,0
"3013",1992-05-01,4760,0
"3014",1992-05-02,4640,0
"3015",1992-05-03,4750,0
"3016",1992-05-04,4850,0
"3017",1992-05-05,4960,0
"3018",1992-05-06,5030,0
"3019",1992-05-07,5440,0
"3020",1992-05-08,5440,0
"3021",1992-05-09,5950,0
"3022",1992-05-10,5980,0
"3023",1992-05-11,6380,0
"3024",1992-05-12,6240,0
"3025",1992-05-13,6060,0
"3026",1992-05-14,5920,0
"3027",1992-05-15,6230,0
"3028",1992-05-16,6320,0
"3029",1992-05-17,6480,0
"3030",1992-05-18,6680,0
"3031",1992-05-19,6510,0
"3032",1992-05-20,6960,0
"3033",1992-05-21,7050,0
"3034",1992-05-22,7550,0
"3035",1992-05-23,7220,0
"3036",1992-05-24,6710,0
"3037",1992-05-25,7390,0
"3038",1992-05-26,7450,0
"3039",1992-05-27,7670,0
"3040",1992-05-28,7130,0
"3041",1992-05-29,8010,0
"3042",1992-05-30,8310,0
"3043",1992-05-31,8760,0
"3044",1992-06-01,8970,0
"3045",1992-06-02,9050,0
"3046",1992-06-03,8960,0
"3047",1992-06-04,9050,0
"3048",1992-06-05,8650,0
"3049",1992-06-06,9950,0
"3050",1992-06-07,10500,0
"3051",1992-06-08,10700,0
"3052",1992-06-09,10100,0
"3053",1992-06-10,8870,0
"3054",1992-06-11,7650,0
"3055",1992-06-12,8020,0
"3056",1992-06-13,7420,0
"3057",1992-06-14,7800,0
"3058",1992-06-15,8320,0
"3059",1992-06-16,8210,0
"3060",1992-06-17,8360,0
"3061",1992-06-18,8530,0
"3062",1992-06-19,8610,0
"3063",1992-06-20,8240,0
"3064",1992-06-21,7490,0
"3065",1992-06-22,7910,0
"3066",1992-06-23,7680,0
"3067",1992-06-24,7380,0
"3068",1992-06-25,7370,0
"3069",1992-06-26,8140,0
"3070",1992-06-27,8180,0
"3071",1992-06-28,8140,0
"3072",1992-06-29,8320,0
"3073",1992-06-30,8730,0
"3074",1992-07-01,9170,0
"3075",1992-07-02,9380,0
"3076",1992-07-03,8990,0
"3077",1992-07-04,8690,0
"3078",1992-07-05,8770,0
"3079",1992-07-06,8790,0
"3080",1992-07-07,8170,0
"3081",1992-07-08,7510,0
"3082",1992-07-09,7150,0
"3083",1992-07-10,7030,0
"3084",1992-07-11,7320,0
"3085",1992-07-12,8330,0
"3086",1992-07-13,8400,0
"3087",1992-07-14,8570,0
"3088",1992-07-15,8410,0
"3089",1992-07-16,8250,0
"3090",1992-07-17,7490,0
"3091",1992-07-18,7790,0
"3092",1992-07-19,7390,0
"3093",1992-07-20,7830,0
"3094",1992-07-21,7700,0
"3095",1992-07-22,7920,0
"3096",1992-07-23,7880,0
"3097",1992-07-24,8200,0
"3098",1992-07-25,8970,0
"3099",1992-07-26,9230,0
"3100",1992-07-27,9180,0
"3101",1992-07-28,8910,0
"3102",1992-07-29,8840,0
"3103",1992-07-30,8180,0
"3104",1992-07-31,9130,0
"3105",1992-08-01,9000,0
"3106",1992-08-02,8430,0
"3107",1992-08-03,8360,0
"3108",1992-08-04,8160,0
"3109",1992-08-05,7830,0
"3110",1992-08-06,7720,0
"3111",1992-08-07,7230,0
"3112",1992-08-08,7980,0
"3113",1992-08-09,8320,0
"3114",1992-08-10,8350,0
"3115",1992-08-11,8000,0
"3116",1992-08-12,7960,0
"3117",1992-08-13,8330,0
"3118",1992-08-14,8550,0
"3119",1992-08-15,8760,0
"3120",1992-08-16,8810,0
"3121",1992-08-17,9100,0
"3122",1992-08-18,8860,0
"3123",1992-08-19,8570,0
"3124",1992-08-20,8450,0
"3125",1992-08-21,8600,0
"3126",1992-08-22,9680,0
"3127",1992-08-23,9630,0
"3128",1992-08-24,9590,0
"3129",1992-08-25,9320,0
"3130",1992-08-26,9360,0
"3131",1992-08-27,9060,0
"3132",1992-08-28,8930,0
"3133",1992-08-29,9290,0
"3134",1992-08-30,9820,0
"3135",1992-08-31,10200,0
"3136",1992-09-01,10300,0
"3137",1992-09-02,10700,0
"3138",1992-09-03,10900,0
"3139",1992-09-04,11000,0
"3140",1992-09-05,10700,0
"3141",1992-09-06,10400,0
"3142",1992-09-07,9910,0
"3143",1992-09-08,9820,0
"3144",1992-09-09,9590,0
"3145",1992-09-10,9780,0
"3146",1992-09-11,10300,0
"3147",1992-09-12,10400,0
"3148",1992-09-13,9940,0
"3149",1992-09-14,9350,0
"3150",1992-09-15,10200,0
"3151",1992-09-16,9890,0
"3152",1992-09-17,10200,0
"3153",1992-09-18,9950,0
"3154",1992-09-19,10000,0
"3155",1992-09-20,10300,0
"3156",1992-09-21,10300,0
"3157",1992-09-22,9750,0
"3158",1992-09-23,9590,0
"3159",1992-09-24,9160,0
"3160",1992-09-25,8950,0
"3161",1992-09-26,8840,0
"3162",1992-09-27,8760,0
"3163",1992-09-28,8770,0
"3164",1992-09-29,8150,0
"3165",1992-09-30,8550,0
"3166",1992-10-01,8810,0
"3167",1992-10-02,9260,0
"3168",1992-10-03,9230,0
"3169",1992-10-04,9240,0
"3170",1992-10-05,8910,0
"3171",1992-10-06,8370,0
"3172",1992-10-07,7750,0
"3173",1992-10-08,7330,0
"3174",1992-10-09,7060,0
"3175",1992-10-10,6980,0
"3176",1992-10-11,6620,0
"3177",1992-10-12,6000,0
"3178",1992-10-13,5570,0
"3179",1992-10-14,5340,0
"3180",1992-10-15,5680,0
"3181",1992-10-16,5340,0
"3182",1992-10-17,5290,0
"3183",1992-10-18,5310,0
"3184",1992-10-19,6210,0
"3185",1992-10-20,6020,0
"3186",1992-10-21,5670,0
"3187",1992-10-22,5640,0
"3188",1992-10-23,5460,0
"3189",1992-10-24,5230,0
"3190",1992-10-25,5100,0
"3191",1992-10-26,5720,0
"3192",1992-10-27,5140,0
"3193",1992-10-28,5570,0
"3194",1992-10-29,6210,0
"3195",1992-10-30,8180,0
"3196",1992-10-31,7760,0
"3197",1992-11-01,8170,0
"3198",1992-11-02,8970,0
"3199",1992-11-03,8210,0
"3200",1992-11-04,7720,0
"3201",1992-11-05,7180,0
"3202",1992-11-06,6920,0
"3203",1992-11-07,6360,0
"3204",1992-11-08,6120,0
"3205",1992-11-09,5920,0
"3206",1992-11-10,5870,0
"3207",1992-11-11,5790,0
"3208",1992-11-12,5670,0
"3209",1992-11-13,5750,0
"3210",1992-11-14,5830,0
"3211",1992-11-15,5880,0
"3212",1992-11-16,6120,0
"3213",1992-11-17,6550,0
"3214",1992-11-18,6290,0
"3215",1992-11-19,6180,0
"3216",1992-11-20,6050,0
"3217",1992-11-21,5560,0
"3218",1992-11-22,5530,0
"3219",1992-11-23,5660,0
"3220",1992-11-24,5890,0
"3221",1992-11-25,5880,0
"3222",1992-11-26,6070,0
"3223",1992-11-27,5950,0
"3224",1992-11-28,6330,0
"3225",1992-11-29,6460,0
"3226",1992-11-30,6520,0
"3227",1992-12-01,6250,0
"3228",1992-12-02,6310,0
"3229",1992-12-03,7210,0
"3230",1992-12-04,6420,0
"3231",1992-12-05,6650,0
"3232",1992-12-06,6290,0
"3233",1992-12-07,7690,0
"3234",1992-12-08,7550,0
"3235",1992-12-09,11200,0
"3236",1992-12-10,14300,0
"3237",1992-12-11,23100,0
"3238",1992-12-12,29500,0
"3239",1992-12-13,31500,0
"3240",1992-12-14,26900,0
"3241",1992-12-15,21300,0
"3242",1992-12-16,17500,0
"3243",1992-12-17,14600,0
"3244",1992-12-18,13500,0
"3245",1992-12-19,11700,0
"3246",1992-12-20,9970,0
"3247",1992-12-21,9030,0
"3248",1992-12-22,8450,0
"3249",1992-12-23,8530,0
"3250",1992-12-24,8330,0
"3251",1992-12-25,8320,0
"3252",1992-12-26,7990,0
"3253",1992-12-27,7700,0
"3254",1992-12-28,7860,0
"3255",1992-12-29,10800,0
"3256",1992-12-30,14500,0
"3257",1992-12-31,14700,0
"3258",1993-01-01,14400,0
"3259",1993-01-02,22100,0
"3260",1993-01-03,34600,0
"3261",1993-01-04,34500,0
"3262",1993-01-05,29100,0
"3263",1993-01-06,23500,0
"3264",1993-01-07,25800,0
"3265",1993-01-08,29600,0
"3266",1993-01-09,38000,0
"3267",1993-01-10,39500,0
"3268",1993-01-11,36800,0
"3269",1993-01-12,34100,0
"3270",1993-01-13,34500,0
"3271",1993-01-14,42100,0
"3272",1993-01-15,46700,0
"3273",1993-01-16,51700,0
"3274",1993-01-17,58200,1
"3275",1993-01-18,63400,2
"3276",1993-01-19,60900,3
"3277",1993-01-20,58900,4
"3278",1993-01-21,68000,5
"3279",1993-01-22,76800,6
"3280",1993-01-23,80000,7
"3281",1993-01-24,79200,8
"3282",1993-01-25,77400,9
"3283",1993-01-26,71700,10
"3284",1993-01-27,67800,11
"3285",1993-01-28,62100,12
"3286",1993-01-29,51600,13
"3287",1993-01-30,42600,14
"3288",1993-01-31,40500,15
"3289",1993-02-01,37100,16
"3290",1993-02-02,35200,17
"3291",1993-02-03,31400,0
"3292",1993-02-04,28700,0
"3293",1993-02-05,27100,0
"3294",1993-02-06,26100,0
"3295",1993-02-07,25300,0
"3296",1993-02-08,26600,0
"3297",1993-02-09,31900,0
"3298",1993-02-10,43600,0
"3299",1993-02-11,49200,0
"3300",1993-02-12,52000,0
"3301",1993-02-13,52800,0
"3302",1993-02-14,52800,0
"3303",1993-02-15,48800,0
"3304",1993-02-16,44500,0
"3305",1993-02-17,43900,0
"3306",1993-02-18,43500,0
"3307",1993-02-19,48200,0
"3308",1993-02-20,58700,1
"3309",1993-02-21,67500,2
"3310",1993-02-22,70700,3
"3311",1993-02-23,73800,4
"3312",1993-02-24,75400,5
"3313",1993-02-25,73400,6
"3314",1993-02-26,68400,7
"3315",1993-02-27,64400,8
"3316",1993-02-28,59700,9
"3317",1993-03-01,52800,10
"3318",1993-03-02,45100,11
"3319",1993-03-03,39300,12
"3320",1993-03-04,35700,13
"3321",1993-03-05,33400,14
"3322",1993-03-06,31300,15
"3323",1993-03-07,29600,16
"3324",1993-03-08,29500,17
"3325",1993-03-09,28300,0
"3326",1993-03-10,26300,0
"3327",1993-03-11,25300,0
"3328",1993-03-12,26800,0
"3329",1993-03-13,26500,0
"3330",1993-03-14,26300,0
"3331",1993-03-15,26300,0
"3332",1993-03-16,26900,0
"3333",1993-03-17,27200,0
"3334",1993-03-18,35300,0
"3335",1993-03-19,52100,0
"3336",1993-03-20,61100,0
"3337",1993-03-21,67700,1
"3338",1993-03-22,70800,2
"3339",1993-03-23,73900,3
"3340",1993-03-24,78100,4
"3341",1993-03-25,80600,5
"3342",1993-03-26,79400,6
"3343",1993-03-27,80600,7
"3344",1993-03-28,82300,8
"3345",1993-03-29,79600,9
"3346",1993-03-30,76900,10
"3347",1993-03-31,74500,11
"3348",1993-04-01,74200,12
"3349",1993-04-02,73300,13
"3350",1993-04-03,72100,14
"3351",1993-04-04,69600,15
"3352",1993-04-05,67200,16
"3353",1993-04-06,64700,17
"3354",1993-04-07,62300,0
"3355",1993-04-08,58800,0
"3356",1993-04-09,55000,0
"3357",1993-04-10,51200,0
"3358",1993-04-11,46600,0
"3359",1993-04-12,43600,0
"3360",1993-04-13,41100,0
"3361",1993-04-14,38500,0
"3362",1993-04-15,36000,0
"3363",1993-04-16,33500,0
"3364",1993-04-17,30900,0
"3365",1993-04-18,28400,0
"3366",1993-04-19,30200,0
"3367",1993-04-20,32600,0
"3368",1993-04-21,33600,0
"3369",1993-04-22,31700,0
"3370",1993-04-23,31000,0
"3371",1993-04-24,30600,0
"3372",1993-04-25,28500,0
"3373",1993-04-26,28000,0
"3374",1993-04-27,26700,0
"3375",1993-04-28,25500,0
"3376",1993-04-29,26300,0
"3377",1993-04-30,24700,0
"3378",1993-05-01,27400,0
"3379",1993-05-02,26800,0
"3380",1993-05-03,24100,0
"3381",1993-05-04,23200,0
"3382",1993-05-05,24500,0
"3383",1993-05-06,25200,0
"3384",1993-05-07,25300,0
"3385",1993-05-08,26600,0
"3386",1993-05-09,24300,0
"3387",1993-05-10,25000,0
"3388",1993-05-11,23000,0
"3389",1993-05-12,25500,0
"3390",1993-05-13,25900,0
"3391",1993-05-14,24300,0
"3392",1993-05-15,24300,0
"3393",1993-05-16,22400,0
"3394",1993-05-17,19300,0
"3395",1993-05-18,21900,0
"3396",1993-05-19,20000,0
"3397",1993-05-20,21100,0
"3398",1993-05-21,19800,0
"3399",1993-05-22,20000,0
"3400",1993-05-23,21800,0
"3401",1993-05-24,23900,0
"3402",1993-05-25,27000,0
"3403",1993-05-26,28000,0
"3404",1993-05-27,30700,0
"3405",1993-05-28,32800,0
"3406",1993-05-29,31200,0
"3407",1993-05-30,29700,0
"3408",1993-05-31,28600,0
"3409",1993-06-01,28600,0
"3410",1993-06-02,28200,0
"3411",1993-06-03,41000,0
"3412",1993-06-04,42800,0
"3413",1993-06-05,43400,0
"3414",1993-06-06,44400,0
"3415",1993-06-07,47300,0
"3416",1993-06-08,48800,0
"3417",1993-06-09,48100,0
"3418",1993-06-10,45900,0
"3419",1993-06-11,41300,0
"3420",1993-06-12,37300,0
"3421",1993-06-13,34000,0
"3422",1993-06-14,30900,0
"3423",1993-06-15,29200,0
"3424",1993-06-16,27900,0
"3425",1993-06-17,25900,0
"3426",1993-06-18,24400,0
"3427",1993-06-19,23400,0
"3428",1993-06-20,22700,0
"3429",1993-06-21,22200,0
"3430",1993-06-22,22500,0
"3431",1993-06-23,21500,0
"3432",1993-06-24,19900,0
"3433",1993-06-25,19700,0
"3434",1993-06-26,18600,0
"3435",1993-06-27,18100,0
"3436",1993-06-28,18300,0
"3437",1993-06-29,19200,0
"3438",1993-06-30,18700,0
"3439",1993-07-01,18600,0
"3440",1993-07-02,18500,0
"3441",1993-07-03,16800,0
"3442",1993-07-04,16700,0
"3443",1993-07-05,17900,0
"3444",1993-07-06,21000,0
"3445",1993-07-07,21600,0
"3446",1993-07-08,22100,0
"3447",1993-07-09,22000,0
"3448",1993-07-10,20000,0
"3449",1993-07-11,20000,0
"3450",1993-07-12,19900,0
"3451",1993-07-13,19800,0
"3452",1993-07-14,19600,0
"3453",1993-07-15,19500,0
"3454",1993-07-16,19300,0
"3455",1993-07-17,19100,0
"3456",1993-07-18,19000,0
"3457",1993-07-19,19000,0
"3458",1993-07-20,19300,0
"3459",1993-07-21,19100,0
"3460",1993-07-22,18300,0
"3461",1993-07-23,19600,0
"3462",1993-07-24,20100,0
"3463",1993-07-25,20500,0
"3464",1993-07-26,20500,0
"3465",1993-07-27,20800,0
"3466",1993-07-28,21000,0
"3467",1993-07-29,21500,0
"3468",1993-07-30,22000,0
"3469",1993-07-31,22600,0
"3470",1993-08-01,23300,0
"3471",1993-08-02,24400,0
"3472",1993-08-03,25500,0
"3473",1993-08-04,25200,0
"3474",1993-08-05,24500,0
"3475",1993-08-06,23500,0
"3476",1993-08-07,22800,0
"3477",1993-08-08,22000,0
"3478",1993-08-09,22100,0
"3479",1993-08-10,22000,0
"3480",1993-08-11,21600,0
"3481",1993-08-12,21400,0
"3482",1993-08-13,20900,0
"3483",1993-08-14,20500,0
"3484",1993-08-15,20100,0
"3485",1993-08-16,20500,0
"3486",1993-08-17,20900,0
"3487",1993-08-18,20600,0
"3488",1993-08-19,20200,0
"3489",1993-08-20,20500,0
"3490",1993-08-21,20400,0
"3491",1993-08-22,19900,0
"3492",1993-08-23,19200,0
"3493",1993-08-24,18500,0
"3494",1993-08-25,18100,0
"3495",1993-08-26,18600,0
"3496",1993-08-27,18800,0
"3497",1993-08-28,19100,0
"3498",1993-08-29,19700,0
"3499",1993-08-30,19500,0
"3500",1993-08-31,19200,0
"3501",1993-09-01,19200,0
"3502",1993-09-02,18700,0
"3503",1993-09-03,17600,0
"3504",1993-09-04,17300,0
"3505",1993-09-05,17000,0
"3506",1993-09-06,17200,0
"3507",1993-09-07,17300,0
"3508",1993-09-08,16800,0
"3509",1993-09-09,16200,0
"3510",1993-09-10,16000,0
"3511",1993-09-11,15700,0
"3512",1993-09-12,15400,0
"3513",1993-09-13,15100,0
"3514",1993-09-14,15000,0
"3515",1993-09-15,14800,0
"3516",1993-09-16,14600,0
"3517",1993-09-17,14600,0
"3518",1993-09-18,14500,0
"3519",1993-09-19,14400,0
"3520",1993-09-20,13800,0
"3521",1993-09-21,14600,0
"3522",1993-09-22,14800,0
"3523",1993-09-23,15300,0
"3524",1993-09-24,15500,0
"3525",1993-09-25,15700,0
"3526",1993-09-26,15500,0
"3527",1993-09-27,15600,0
"3528",1993-09-28,15400,0
"3529",1993-09-29,15200,0
"3530",1993-09-30,16000,0
"3531",1993-10-01,15500,0
"3532",1993-10-02,14300,0
"3533",1993-10-03,13500,0
"3534",1993-10-04,13100,0
"3535",1993-10-05,13300,0
"3536",1993-10-06,13100,0
"3537",1993-10-07,13300,0
"3538",1993-10-08,13200,0
"3539",1993-10-09,14200,0
"3540",1993-10-10,15100,0
"3541",1993-10-11,15600,0
"3542",1993-10-12,15200,0
"3543",1993-10-13,15500,0
"3544",1993-10-14,16500,0
"3545",1993-10-15,16100,0
"3546",1993-10-16,16200,0
"3547",1993-10-17,16200,0
"3548",1993-10-18,16700,0
"3549",1993-10-19,16900,0
"3550",1993-10-20,14800,0
"3551",1993-10-21,13100,0
"3552",1993-10-22,12900,0
"3553",1993-10-23,12500,0
"3554",1993-10-24,11900,0
"3555",1993-10-25,11400,0
"3556",1993-10-26,11300,0
"3557",1993-10-27,11400,0
"3558",1993-10-28,11200,0
"3559",1993-10-29,11400,0
"3560",1993-10-30,11500,0
"3561",1993-10-31,11500,0
"3562",1993-11-01,11800,0
"3563",1993-11-02,11500,0
"3564",1993-11-03,11400,0
"3565",1993-11-04,11400,0
"3566",1993-11-05,11800,0
"3567",1993-11-06,11800,0
"3568",1993-11-07,12000,0
"3569",1993-11-08,11800,0
"3570",1993-11-09,11700,0
"3571",1993-11-10,11600,0
"3572",1993-11-11,11800,0
"3573",1993-11-12,12000,0
"3574",1993-11-13,12200,0
"3575",1993-11-14,12400,0
"3576",1993-11-15,11800,0
"3577",1993-11-16,12200,0
"3578",1993-11-17,12300,0
"3579",1993-11-18,12600,0
"3580",1993-11-19,12500,0
"3581",1993-11-20,12300,0
"3582",1993-11-21,12300,0
"3583",1993-11-22,12200,0
"3584",1993-11-23,12500,0
"3585",1993-11-24,12100,0
"3586",1993-11-25,12000,0
"3587",1993-11-26,12000,0
"3588",1993-11-27,12000,0
"3589",1993-11-28,11800,0
"3590",1993-11-29,12500,0
"3591",1993-11-30,14500,0
"3592",1993-12-01,14200,0
"3593",1993-12-02,14200,0
"3594",1993-12-03,14400,0
"3595",1993-12-04,14200,0
"3596",1993-12-05,14800,0
"3597",1993-12-06,15700,0
"3598",1993-12-07,16700,0
"3599",1993-12-08,17900,0
"3600",1993-12-09,21100,0
