"","TagID","travel_time","Release_Group_SAIL","Year","Group","origin","Route","TagType","FishID","tt.grp"
"1109",88,6.817461366,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-047","Chips"
"1110",89,11.73331821,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-048","Chips"
"1111",90,6.817824479,"Upper Sacramento River",2017,"Fall","hatchery","SacRSlough","JSATS","CFC2017-052","Chips"
"1112",91,7.334616007,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-060","Chips"
"1113",92,9.876642569,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-062","Chips"
"1114",93,7.715509907,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-066","Chips"
"1115",94,14.60640397,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-068","Chips"
"1116",95,10.79349716,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-070","Chips"
"1117",96,8.673140231,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough, CenDel","JSATS","CFC2017-073","Chips"
"1118",97,6.271401088,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-079","Chips"
"1119",98,6.707004653,"Upper Sacramento River",2017,"Fall","hatchery","SacRSlough","JSATS","CFC2017-080","Chips"
"1120",99,5.789734225,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-082","Chips"
"1121",100,5.76441,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-085","Chips"
"1122",101,24.9116816,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-086","Chips"
"1123",102,9.364797234,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-088","Chips"
"1124",103,5.752073252,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-097","Chips"
"1125",104,5.288241748,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-105","Chips"
"1126",105,7.246038044,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-108","Chips"
"1127",106,25.75331505,"Upper Sacramento River",2017,"Fall","hatchery","SacRSlough","JSATS","CFC2017-118","Chips"
"1128",107,10.92091997,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-119","Chips"
"1129",108,27.04780435,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-122","Chips"
"1130",109,7.768030498,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-124","Chips"
"1131",110,17.67880105,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-127","Chips"
"1132",111,11.77952895,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-131","Chips"
"1133",112,6.687672257,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-132","Chips"
"1134",113,9.931566701,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-142","Chips"
"1135",114,11.7629691,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-145","Chips"
"1136",115,7.270376343,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-149","Chips"
"1137",116,8.797260613,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-155","Chips"
"1138",117,8.757140694,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-158","Chips"
"1139",118,31.15342098,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-166","Chips"
"1140",119,6.798975775,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-168","Chips"
"1141",120,12.84750247,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-174","Chips"
"1142",121,9.813325266,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-176","Chips"
"1143",122,5.722885544,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-178","Chips"
"1144",123,12.04008806,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-179","Chips"
"1145",124,6.774201192,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-180","Chips"
"1146",125,7.37140081,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-185","Chips"
"1147",126,12.00790314,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-187","Chips"
"1148",127,6.779831019,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-199","Chips"
"1149",128,12.7317678,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-210","Chips"
"1150",129,6.886426192,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-212","Chips"
"1151",130,6.818213356,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-213","Chips"
"1152",131,7.952025498,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-218","Chips"
"1153",132,6.284143843,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-219","Chips"
"1154",133,5.773489213,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-221","Chips"
"1155",134,8.308200822,"Upper Sacramento River",2017,"Fall","hatchery","SacRSlough","JSATS","CFC2017-224","Chips"
"1156",135,8.827274606,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-226","Chips"
"1157",136,8.294500579,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-227","Chips"
"1158",137,8.353355486,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-230","Chips"
"1159",138,6.72082522,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-232","Chips"
"1160",139,9.322610382,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-237","Chips"
"1161",140,10.92557964,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-238","Chips"
"1162",141,11.02946744,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-239","Chips"
"1163",142,7.827545544,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-240","Chips"
"1164",143,11.99561833,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-242","Chips"
"1165",144,14.66216368,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-244","Chips"
"1166",145,9.948722951,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-248","Chips"
"1167",146,9.80248228,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-249","Chips"
"1168",147,12.77402962,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-263","Chips"
"1169",148,6.748844896,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-265","Chips"
"1170",149,8.773868785,"Upper Sacramento River",2017,"Fall","hatchery","CenDel","JSATS","CFC2017-266","Chips"
"1171",150,9.973481736,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-277","Chips"
"1172",151,15.47975771,"Upper Sacramento River",2017,"Fall","hatchery","Yolo, SacRSlough","JSATS","CFC2017-297","Chips"
"1173",152,14.93661845,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-320","Chips"
"1174",153,13.21387508,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-325","Chips"
"1175",154,7.156032593,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-330","Chips"
"1176",155,14.47898855,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-331","Chips"
"1177",156,15.35904602,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-335","Chips"
"1178",157,14.42864935,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-347","Chips"
"1179",158,14.97372897,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-352","Chips"
"1180",159,16.35681794,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-355","Chips"
"1181",160,6.630907558,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-359","Chips"
"1182",161,14.94536089,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-381","Chips"
"1183",162,15.0036077,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-382","Chips"
"1184",163,12.19558294,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-386","Chips"
"1185",164,12.23267167,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-392","Chips"
"1186",165,14.42952803,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-395","Chips"
"1187",166,12.32033193,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-397","Chips"
"1188",167,14.91203066,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-398","Chips"
"1189",168,14.99603075,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-401","Chips"
"1190",169,14.36127188,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-408","Chips"
"1191",170,14.98300514,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-413","Chips"
"1192",171,13.29318696,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-415","Chips"
"1193",172,15.46786506,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-428","Chips"
"1194",173,19.6291201,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-430","Chips"
"1195",174,13.34871854,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-452","Chips"
"1196",175,16.49567334,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-454","Chips"
"1197",176,14.46938728,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-455","Chips"
"1198",177,12.15946925,"Upper Sacramento River",2017,"Fall","hatchery","SacRSlough","JSATS","CFC2017-458","Chips"
"1199",178,14.97349608,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-468","Chips"
"1200",179,13.86079998,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-472","Chips"
"1201",180,11.28934525,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-480","Chips"
"1202",181,8.157994063,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-483","Chips"
"1203",182,10.2681961,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-488","Chips"
"1204",183,15.49228259,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-492","Chips"
"1205",184,14.24949279,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-499","Chips"
"1206",185,11.81941106,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-503","Chips"
"1207",186,14.40632741,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-506","Chips"
"1208",187,14.61987194,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-515","Chips"
"1209",188,14.30588352,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-524","Chips"
"1210",189,13.2531599,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-527","Chips"
"1211",190,15.03008088,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-529","Chips"
"1212",191,12.2860748,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-538","Chips"
"1213",192,13.20576491,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-540","Chips"
"1214",193,16.38236907,"Upper Sacramento River",2017,"Fall","hatchery","SacR","JSATS","CFC2017-553","Chips"
"1215",194,14.93252771,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-554","Chips"
"1216",195,15.97500448,"Upper Sacramento River",2017,"Fall","hatchery","Yolo","JSATS","CFC2017-557","Chips"
"1217",196,9.210265694,"Upper Sacramento River",2016,"Fall","hatchery","SacRSlough","JSATS","CFR2016-007","Chips"
"1218",197,13.99006709,"Upper Sacramento River",2016,"Fall","hatchery","CenDel","JSATS","CFR2016-026","Chips"
"1219",198,10.89675713,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-027","Chips"
"1220",199,10.32810395,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-036","Chips"
"1221",200,7.160400301,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-055","Ben.Dec"
"1222",201,10.397142,"Upper Sacramento River",2016,"Fall","hatchery","SacRSlough, CenDel","JSATS","CFR2016-056","Chips"
"1223",202,12.36858045,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-090","Chips"
"1224",203,10.92070475,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-110","Chips"
"1225",204,8.339057419,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-111","Chips"
"1226",205,8.214720023,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-174","Chips"
"1227",206,10.3331408,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-199","Chips"
"1228",207,7.511185671,"Upper Sacramento River",2016,"Fall","hatchery","SacRSlough","JSATS","CFR2016-215","Chips"
"1229",208,10.9599138,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-232","Chips"
"1230",209,7.408067465,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-242","Chips"
"1231",210,8.946827384,"Upper Sacramento River",2016,"Fall","hatchery","SacRSlough","JSATS","CFR2016-244","Chips"
"1232",211,8.98358294,"Upper Sacramento River",2016,"Fall","hatchery","SacR","JSATS","CFR2016-302","Chips"
"1233",212,8.074132193,"Tidal Delta",2013,"Fall","hatchery","CenDel","JSATS","Delta2013-004","Ben.Ant"
"1234",213,6.764034728,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-012","Ben.Dec"
"1235",214,7.280385168,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-013","Ben.Dec"
"1236",215,7.974488559,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-016","Ben.Dec"
"1237",216,10.35550813,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-021","Ben.Dec"
"1238",217,12.14682349,"Tidal Delta",2013,"Fall","hatchery","SacRSlough, CenDel","JSATS","Delta2013-027","Ben.Ant"
"1239",218,5.574410781,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-033","Ben.Dec"
"1240",219,9.050652546,"Tidal Delta",2013,"Fall","hatchery","CenDel","JSATS","Delta2013-034","Ben.Ant"
"1241",220,12.90417132,"Tidal Delta",2013,"Fall","hatchery","CenDel","JSATS","Delta2013-043","Ben.Ant"
"1242",221,5.838420191,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-047","Ben.Dec"
"1243",222,4.597998362,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-069","Ben.Dec"
"1244",223,13.588264,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-071","Ben.Dec"
"1245",224,7.647467685,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-075","Ben.Dec"
"1246",225,6.44911125,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-084","Ben.Dec"
"1247",226,5.726424763,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-088","Ben.Dec"
"1248",227,4.035253385,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-104","Ben.Dec"
"1249",228,5.070442147,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-106","Ben.Dec"
"1250",229,3.175560451,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-114","Ben.Dec"
"1251",230,8.549270579,"Tidal Delta",2013,"Fall","hatchery","SacRSlough","JSATS","Delta2013-115","Ben.Dec"
"1252",231,5.23046923,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-117","Ben.Dec"
"1253",232,7.2920307,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-136","Ben.Dec"
"1254",233,8.463732575,"Tidal Delta",2013,"Fall","hatchery","SacR","JSATS","Delta2013-144","Ben.Dec"
"1255",234,13.8713502,"Middle Sacramento River",2013,"Spring","hatchery","SacR","JSATS","FR2013-022","Ben.Dec"
"1256",235,8.810451736,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough","JSATS","FR2013-116","Ben.Dec"
"1257",236,8.384113056,"Middle Sacramento River",2013,"Spring","hatchery","CenDel","JSATS","FR2013-155","Ben.Ant"
"1258",237,11.99513597,"Middle Sacramento River",2013,"Spring","hatchery","CenDel","JSATS","FR2013-156","Ben.Ant"
"1259",238,9.212610463,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough","JSATS","FR2013-172","Ben.Dec"
"1260",239,9.450674751,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough","JSATS","FR2013-175","Ben.Dec"
"1261",240,15.78117726,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough, CenDel","JSATS","FR2013-193","Ben.Ant"
"1262",241,8.170610845,"Middle Sacramento River",2013,"Spring","hatchery","SacR","JSATS","FR2013-197","Ben.Dec"
"1263",242,6.393905619,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough","JSATS","FR2013-217","Ben.Dec"
"1264",243,9.971165029,"Middle Sacramento River",2013,"Spring","hatchery","SacRSlough","JSATS","FR2013-261","Ben.Dec"
"1265",244,7.686389745,"Middle Sacramento River",2013,"Spring","hatchery","SacR","JSATS","FR2013-279","Ben.Dec"
"1266",245,8.948006898,"Middle Sacramento River",2013,"Spring","hatchery","SacR","JSATS","FR2013-280","Ben.Dec"
"1267",246,10.44050558,"Middle Sacramento River",2017,"Late/Late","wild","SacRSlough","JSATS","MC2017-001","Chips"
"1268",247,10.47165585,"Middle Sacramento River",2017,"Late/Late","wild","CenDel","JSATS","MC2017-004","Ben.Ant"
"1269",248,8.426175625,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-005","Chips"
"1270",249,20.49031211,"Middle Sacramento River",2017,"Early/Late","wild","SacR","JSATS","MC2017-009","Chips"
"1271",250,6.515906817,"Middle Sacramento River",2017,"Late/Late","wild","SacRSlough","JSATS","MC2017-011","Chips"
"1272",251,9.786038692,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-012","Chips"
"1273",252,20.505733,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-013","Chips"
"1274",253,6.608142222,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-015","Chips"
"1275",254,16.57011975,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-019","Chips"
"1276",255,6.810992465,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","MC2017-027","Chips"
"1277",256,11.71584856,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-001","Chips"
"1278",257,6.557042095,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-021","Chips"
"1279",258,7.524332454,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-022","Chips"
"1280",259,8.579396169,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-024","Chips"
"1281",260,7.112247326,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-027","Chips"
"1282",261,9.599517025,"Middle Sacramento River",2017,"Late/Late","wild","SacR","JSATS","RBDD2017-034","Chips"
"1283",262,8.548032714,"Middle Sacramento River",2015,"CV_Spring","wild","SacRSlough","JSATS","SB2015-115","Ben.Dec"
"1284",263,5.495889005,"Middle Sacramento River",2016,"CV_Fall","wild","SacRSlough","JSATS","SB2016-010","Chips"
