FishID,TagID,travel_time,Release_Group_SAIL,Year,Route,TagType,tt.grp,River_temp
LFC4347,21761,5.9696875,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4348,21762,5.123009259,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4350,21764,14.99752315,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4352,21766,5.094618056,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4355,21769,5.151400463,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4356,21770,5.314988426,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4358,21772,5.174490741,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4362,21777,10.1668287,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4364,21779,5.794502315,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4368,21783,9.882517361,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4370,21786,25.75361111,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4372,21788,8.155335648,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4373,21789,6.836087963,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4375,21791,5.010497685,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4376,21792,5.765266204,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4378,21794,6.354664352,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4379,21795,5.832372685,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4381,21797,8.118148148,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4382,21798,5.325740741,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4385,21802,7.551984954,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4388,21805,6.229884259,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4389,21806,9.018553241,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4391,21808,10.25070602,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4393,21811,9.055810185,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4394,21814,22.11763889,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4395,21815,5.852361111,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4397,21817,5.356412037,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4398,21818,5.059884259,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4400,21820,10.26982639,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4404,21825,7.32193287,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4406,21827,7.116018519,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4409,21830,6.845138889,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4413,21834,6.159166667,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4414,21835,6.631967593,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4417,21838,24.01431713,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4419,21840,18.70644676,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4420,21841,11.04081019,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4421,21842,16.67453704,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4424,21845,14.15658565,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4426,21847,16.17913194,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4427,21848,14.10568287,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4429,21850,61.17475694,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4430,21851,10.99943287,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4431,21852,22.97043981,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4435,21856,13.7481713,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4436,21857,38.84474537,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4438,21859,10.59788194,Upper Sacramento River,2011,CenDel,Vemco,Chips,9.43
LFC4439,21861,10.91626157,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4441,21863,8.929351852,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4442,21864,20.24321759,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4445,21868,16.18467593,Upper Sacramento River,2011,"SacRSlough, CenDel",Vemco,Chips,9.43
LFC4446,21869,16.99130787,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4447,39380,26.24119213,Upper Sacramento River,2011,"SacRSlough, CenDel",Vemco,Chips,9.43
LFC4450,39383,56.81109954,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4451,39384,45.08284722,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4455,39389,9.169583333,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4456,39391,17.12849537,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4458,39393,17.18256944,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4459,39394,18.17821759,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4460,39395,9.044756944,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4464,39399,19.14931713,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4470,39406,9.099652778,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4472,39408,16.09563657,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4474,39410,14.14508102,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4476,39412,18.90516204,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4480,39416,24.01119213,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4481,39417,15.3768287,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4491,39430,9.919739583,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,9.43
LFC4492,39431,24.22996528,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4493,39432,19.23903935,Upper Sacramento River,2011,CenDel,Vemco,Chips,9.43
LFC4494,39434,28.23711806,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4496,39436,48.7425,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4497,39437,18.15096065,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4499,39439,14.59292824,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4501,39441,10.00791667,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4504,39444,25.06604167,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4507,39447,16.12799769,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4508,39448,25.01246528,Upper Sacramento River,2011,CenDel,Vemco,Chips,9.43
LFC4511,39451,19.24086806,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4512,39452,31.12471065,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4521,39461,25.21002315,Upper Sacramento River,2011,CenDel,Vemco,Chips,9.43
LFC4523,39463,62.6851331,Upper Sacramento River,2011,SacRSlough,Vemco,Ben.Dec,9.43
LFC4526,39466,7.67244213,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4528,39468,7.844328704,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4531,39473,15.10149306,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4532,39474,9.014791667,Upper Sacramento River,2011,SacR,Vemco,Chips,9.43
LFC4533,39475,48.44355324,Upper Sacramento River,2011,SacRSlough,Vemco,Chips,9.43
LFC4536,39478,17.76023148,Upper Sacramento River,2011,"SacRSlough, CenDel",Vemco,Chips,9.43
MC2017-001,246,10.44050558,Middle Sacramento River,2017,SacRSlough,JSATS,Chips,12.8
MC2017-004,247,10.47165585,Middle Sacramento River,2017,CenDel,JSATS,Ben.Ant,12.8
MC2017-005,248,8.426175625,Middle Sacramento River,2017,SacR,JSATS,Chips,12.8
MC2017-009,249,20.49031211,Middle Sacramento River,2017,SacR,JSATS,Chips,11.49594907
MC2017-011,250,6.515906817,Middle Sacramento River,2017,SacRSlough,JSATS,Chips,16
MC2017-012,251,9.786038692,Middle Sacramento River,2017,SacR,JSATS,Chips,16
MC2017-013,252,20.505733,Middle Sacramento River,2017,SacR,JSATS,Chips,14.89583333
MC2017-015,253,6.608142222,Middle Sacramento River,2017,SacR,JSATS,Chips,14.89583333
MC2017-019,254,16.57011975,Middle Sacramento River,2017,SacR,JSATS,Chips,14.89583333
MC2017-027,255,6.810992465,Middle Sacramento River,2017,SacR,JSATS,Chips,15.2
RBDD2017-001,256,11.71584856,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
RBDD2017-021,257,6.557042095,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
RBDD2017-022,258,7.524332454,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
RBDD2017-024,259,8.579396169,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
RBDD2017-027,260,7.112247326,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
RBDD2017-034,261,9.599517025,Middle Sacramento River,2017,SacR,JSATS,Chips,14.518211
SB2015-115,262,8.548032714,Middle Sacramento River,2015,SacRSlough,JSATS,Ben.Dec,13.70067786
SB2016-010,263,5.495889005,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,16.44902141
SB2016-045,264,4.443147639,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,15.75864129
SB2016-048,265,5.494374549,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,15.75864129
SB2016-055,266,5.424878854,Middle Sacramento River,2016,SacR,JSATS,Chips,15.75864129
SB2016-059,267,13.74823795,Middle Sacramento River,2016,SacR,JSATS,Chips,15.75864129
SB2016-061,268,5.485438137,Middle Sacramento River,2016,SacR,JSATS,Chips,15.75864129
SB2016-063,269,7.619477222,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,15.75864129
SB2016-094,270,4.495602963,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,15.75864129
SB2016-138,271,5.50791625,Middle Sacramento River,2016,SacR,JSATS,Chips,15.94102349
SB2016-196,272,5.639379479,Middle Sacramento River,2016,SacRSlough,JSATS,Chips,17.08906996
SB2017-012,273,4.552404051,Middle Sacramento River,2017,SacR,JSATS,Chips,23.561019
SB2017-017,274,4.602793449,Middle Sacramento River,2017,SacR,JSATS,Chips,23.561019
SB2017-022,275,4.522494178,Middle Sacramento River,2017,SacR,JSATS,Chips,22.53433645
SB2017-024,276,7.504639433,Middle Sacramento River,2017,SacR,JSATS,Chips,22.53433645
SB2017-027,277,4.429735243,Middle Sacramento River,2017,SacR,JSATS,Chips,22.53433645
SB2017-032,278,4.47455559,Middle Sacramento River,2017,SacR,JSATS,Chips,22.53433645
SB2017-033,279,5.463758345,Middle Sacramento River,2017,SacR,JSATS,Chips,22.53433645
SB2017-087,280,5.267570475,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-097,281,5.230718634,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-098,282,6.175984769,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-099,283,5.198184282,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-103,284,6.29864934,Middle Sacramento River,2017,SacRSlough,JSATS,Chips,21.96584543
SB2017-114,285,4.585049097,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-119,286,5.944555741,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-124,287,3.682541713,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-128,288,4.443524028,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-130,289,6.601881586,Middle Sacramento River,2017,SacRSlough,JSATS,Chips,21.96584543
SB2017-132,290,5.723689977,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-138,291,7.563271065,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-141,292,5.529680914,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-142,293,6.492250266,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-146,294,4.728995498,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-147,295,6.778972188,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-154,296,4.493182801,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-155,297,4.562100995,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-157,298,5.711528275,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-158,299,6.738808275,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-163,300,5.575064572,Middle Sacramento River,2017,SacRSlough,JSATS,Chips,21.96584543
SB2017-167,301,4.537221238,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-168,302,4.401089745,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-170,303,5.670707083,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-171,304,4.656075706,Middle Sacramento River,2017,SacR,JSATS,Chips,21.96584543
SB2017-181,305,4.565712176,Middle Sacramento River,2017,SacR,JSATS,Chips,22.31827885
SB2017-182,306,10.49706547,Middle Sacramento River,2017,SacR,JSATS,Chips,22.31827885
Tisdale2013-022,787,7.254569907,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,18.83333333
Tisdale2013-063,788,4.579690966,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,18.94444444
Tisdale2013-067,789,6.9275993,Middle Sacramento River,2013,CenDel,JSATS,Ben.Ant,18.94444444
Tisdale2013-175,790,7.131168084,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,16.38888889
Tisdale2013-179,791,9.862814769,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,16.38888889
Tisdale2013-180,792,9.253190301,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,16.38888889
Tisdale2013-182,793,5.86446316,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,16.38888889
WR2013-034,307,48.03982366,Upper Sacramento River,2013,SacR,JSATS,Ben.Dec,8.870255
