"FishID","TagID","travel_time","Release_Group_SAIL","Year","Route","TagType","tt.grp","SD","rel","end","PDO"
"LFC1502",32170,16.7415162,"Upper Sacramento River",2009,"SacR","Vemco","Chips",11407.2330839594,2008-12-13,2009-01-01,-1.56
"LFC1506",32174,20.30954861,"Upper Sacramento River",2009,"SacRSlough","Vemco","Chips",17641.0991303464,2008-12-13,2009-01-08,-1.56
"LFC1508",32176,21.08325231,"Upper Sacramento River",2009,"SacRSlough, CenDel","Vemco","Chips",19249.6505025469,2008-12-13,2009-01-14,-1.56
"LFC1511",32180,33.25873843,"Upper Sacramento River",2009,"CenDel","Vemco","Chips",13899.4258978664,2008-12-13,2009-01-18,-1.56
"LFC1520",32189,16.46905093,"Upper Sacramento River",2009,"SacR","Vemco","Chips",12831.9820613861,2008-12-13,2008-12-30,-1.31
"LFC1524",32193,45.59459491,"Upper Sacramento River",2009,"SacR","Vemco","Chips",12777.4582990499,2008-12-13,2009-02-26,-1.633333333
"LFC1531",32200,16.2719213,"Middle Sacramento River",2009,"SacR","Vemco","Chips",11452.2636269111,2008-12-13,2009-01-08,-1.56
"LFC1539",32208,16.23166667,"Middle Sacramento River",2009,"SacRSlough, CenDel","Vemco","Chips",11984.4019426127,2008-12-13,2008-12-29,-1.31
"LFC1545",32214,28.37969907,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",14486.5600036543,2008-12-13,2009-01-18,-1.56
"LFC1550",32219,16.48653935,"Middle Sacramento River",2009,"SacR","Vemco","Chips",15769.5079440858,2008-12-13,2008-12-31,-1.31
"LFC1552",32221,21.19783565,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",12500.0139219343,2008-12-13,2009-01-08,-1.56
"LFC1556",32225,12.69240741,"Middle Sacramento River",2009,"SacR","Vemco","Chips",13296.1589256905,2008-12-13,2008-12-27,-1.31
"LFC1559",32228,20.32893519,"Middle Sacramento River",2009,"SacR","Vemco","Chips",15975.0159792982,2008-12-13,2009-01-11,-1.56
"LFC1563",32232,20.2450463,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",12053.3486283657,2008-12-13,2009-02-01,-1.633333333
"LFC1566",32235,20.23188657,"Middle Sacramento River",2009,"SacR","Vemco","Chips",11675.9428406841,2008-12-13,2009-01-02,-1.56
"LFC1567",32236,21.37118056,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",18201.5022815096,2008-12-13,2009-01-07,-1.56
"LFC1568",32237,19.21454861,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",13318.3741836269,2008-12-13,2009-01-04,-1.56
"LFC1569",32238,55.08344907,"Middle Sacramento River",2009,"SacR","Vemco","Chips",13737.7748389324,2008-12-13,2009-02-10,-1.633333333
"LFC1570",32239,15.22243056,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15429.5219160707,2008-12-13,2009-01-02,-1.56
"LFC1571",32240,15.7022338,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15388.1590484637,2008-12-13,2009-01-01,-1.56
"LFC1573",32242,17.79181713,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15994.9598888675,2008-12-13,2009-01-03,-1.56
"LFC1574",32243,16.14665509,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",16111.5957239414,2008-12-13,2009-01-08,-1.56
"LFC1582",32251,17.2678588,"Middle Sacramento River",2009,"SacR","Vemco","Chips",11912.8160683328,2008-12-13,2008-12-30,-1.31
"LFC1585",32254,22.9777662,"Middle Sacramento River",2009,"SacR","Vemco","Chips",9408.62701549151,2008-12-13,2009-01-10,-1.56
"LFC1588",32257,9.5059375,"Middle Sacramento River",2009,"SacR","Vemco","Chips",10884.3253862046,2008-12-13,2009-02-21,-1.633333333
"LFC1594",32263,30.44872685,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",9920.18107293979,2008-12-13,2009-01-17,-1.56
"LFC1606",32275,21.83321759,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15514.6908274523,2008-12-13,2009-01-07,-1.56
"LFC1607",32276,22.37180556,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15838.2812330739,2008-12-13,2009-01-11,-1.56
"LFC1608",32277,22.41819444,"Middle Sacramento River",2009,"SacR","Vemco","Chips",9471.39643136026,2008-12-13,2009-01-17,-1.56
"LFC1619",32288,20.15799769,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",12077.0804055122,2008-12-13,2009-01-05,-1.56
"LFC1620",32289,43.25021991,"Middle Sacramento River",2009,"SacR","Vemco","Chips",9507.38175849883,2008-12-13,2009-02-14,-1.633333333
"LFC1622",32291,15.71831019,"Middle Sacramento River",2009,"SacR","Vemco","Chips",12777.02425413,2008-12-13,2009-01-01,-1.56
"LFC1623",32292,10.17273148,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",15455.3199824719,2008-12-13,2008-12-25,-1.31
"LFC1635",32304,46.28623843,"Middle Sacramento River",2009,"SacR","Vemco","Chips",8486.7457840687,2009-01-11,2009-02-26,-1.795
"LFC1637",32306,14.70262731,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",11978.3052298779,2009-01-11,2009-01-30,-1.81
"LFC1644",32313,44.17590278,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",13298.9962613323,2009-01-11,2009-02-26,-1.795
"LFC1651",32320,33.93047454,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",13612.3305541708,2009-01-11,2009-02-19,-1.795
"LFC1660",32329,10.49818287,"Middle Sacramento River",2009,"SacR","Vemco","Chips",11642.679221075,2009-01-11,2009-03-05,-1.883333333
"LFC1662",32331,15.48836806,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",11392.8835500101,2009-01-11,2009-01-29,-1.81
"LFC1663",32332,20.24695602,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",11537.0544308182,2009-01-11,2009-02-04,-1.795
"LFC1667",32336,10.11251157,"Middle Sacramento River",2009,"SacR","Vemco","Chips",10877.6348103422,2009-01-11,2009-01-26,-1.81
"LFC1669",32338,11.13344907,"Middle Sacramento River",2009,"SacR","Vemco","Chips",13677.5062014573,2009-01-11,2009-01-24,-1.81
"LFC1670",32339,10.08072917,"Middle Sacramento River",2009,"SacR","Vemco","Chips",10104.2564631739,2009-01-11,2009-01-23,-1.81
"LFC1696",32517,37.86864583,"Upper Sacramento River",2009,"CenDel","Vemco","Chips",17914.5570440611,2009-01-11,2009-02-19,-1.795
"LFC1702",32523,25.2843287,"Upper Sacramento River",2009,"SacRSlough","Vemco","Chips",19821.8993582716,2009-01-11,2009-02-07,-1.795
"LFC1719",32540,17.89836806,"Upper Sacramento River",2009,"SacR","Vemco","Chips",15196.9588406872,2009-01-11,2009-01-31,-1.81
"LFC1725",32546,21.12996528,"Upper Sacramento River",2009,"SacR","Vemco","Chips",22011.8769570728,2009-01-11,2009-02-05,-1.795
"LFC1729",32550,62.64004051,"Middle Sacramento River",2009,"CenDel","Vemco","Ben.Dec",26527.3524185797,2009-01-11,2009-03-18,-1.883333333
"LFC1736",32557,42.52796296,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",10137.4103581374,2009-01-11,2009-03-04,-1.883333333
"LFC1738",32559,17.17885417,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",13886.0636687665,2009-01-11,2009-01-31,-1.81
"LFC1743",32564,40.04627315,"Middle Sacramento River",2009,"CenDel","Vemco","Chips",9775.02502037011,2009-01-11,2009-02-23,-1.795
"LFC1745",32566,13.11869213,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",12901.3476676578,2009-01-11,2009-01-28,-1.81
"LFC1766",32587,21.28792824,"Middle Sacramento River",2009,"SacR","Vemco","Chips",16142.1831307365,2009-01-11,2009-02-07,-1.795
"LFC1768",32589,15.80350694,"Middle Sacramento River",2009,"SacRSlough","Vemco","Chips",12344.2993188375,2009-01-11,2009-01-29,-1.81
"LFC3171",33528,39.93690972,"Upper Sacramento River",2010,"SacR","Vemco","Chips",13252.4511646991,2009-12-15,2010-01-25,-0.23
"LFC3172",33529,33.65853588,"Upper Sacramento River",2010,"SacRSlough","Vemco","Ben.Dec",13871.0636991193,2009-12-15,2010-02-01,-0.07
"LFC3174",33531,9.91212963,"Upper Sacramento River",2010,"SacR","Vemco","Chips",23860.028980791,2009-12-15,2009-12-25,-0.51
"LFC3178",33535,13.99513889,"Upper Sacramento River",2010,"SacRSlough, CenDel","Vemco","Chips",24472.2937487479,2009-12-15,2010-01-16,-0.23
"LFC3183",33540,35.27697917,"Upper Sacramento River",2010,"SacR","Vemco","Chips",14820.1729301043,2009-12-15,2010-01-22,-0.23
"LFC3190",33548,39.97824074,"Upper Sacramento River",2010,"SacR","Vemco","Chips",14528.6316255325,2009-12-15,2010-01-27,-0.23
"LFC3193",33551,25.00618056,"Upper Sacramento River",2010,"SacR","Vemco","Chips",23137.1791864901,2009-12-15,2010-01-12,-0.23
"LFC3207",33565,7.270324074,"Middle Sacramento River",2010,"SacR","Vemco","Chips",19451.1679203045,2009-12-15,2009-12-24,-0.51
"LFC3208",33566,17.2210706,"Middle Sacramento River",2010,"SacRSlough","Vemco","Ben.Dec",13857.4879261676,2009-12-15,2010-01-06,-0.23
"LFC3215",33574,31.18386574,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",10360.5511691342,2009-12-15,2010-01-31,-0.23
"LFC3231",33591,37.86885417,"Middle Sacramento River",2010,"SacR","Vemco","Chips",9452.22514799521,2009-12-15,2010-01-24,-0.23
"LFC3232",33592,8.12818287,"Middle Sacramento River",2010,"SacR","Vemco","Chips",22730.0104202752,2009-12-15,2009-12-26,-0.51
"LFC3238",33598,9.979756944,"Middle Sacramento River",2010,"SacRSlough, CenDel","Vemco","Chips",21604.8979772931,2009-12-15,2009-12-26,-0.51
"LFC3249",33609,31.63590278,"Upper Sacramento River",2010,"SacR","Vemco","Chips",11268.0251414019,2009-12-15,2010-01-16,-0.23
"LFC3254",33614,13.9946875,"Upper Sacramento River",2010,"SacR","Vemco","Chips",16219.1497745542,2009-12-15,2010-01-03,-0.23
"LFC3269",33631,8.130347222,"Upper Sacramento River",2010,"SacR","Vemco","Chips",28627.3201647357,2009-12-15,2009-12-24,-0.51
"LFC3272",33634,55.49528935,"Middle Sacramento River",2010,"SacR","Vemco","Chips",10464.2240555945,2009-12-15,2010-02-09,-0.07
"LFC3275",33639,11.43788773,"Middle Sacramento River",2010,"SacR","Vemco","Ben.Dec",20061.4935774157,2009-12-15,2009-12-28,-0.51
"LFC3281",33646,22.33538194,"Middle Sacramento River",2010,"SacRSlough","Vemco","Chips",17356.1956894164,2009-12-15,2010-01-13,-0.23
"LFC3295",33661,9.349259259,"Middle Sacramento River",2010,"SacR","Vemco","Chips",22189.2974354951,2009-12-15,2009-12-31,-0.51
"LFC3297",33663,41.03898148,"Middle Sacramento River",2010,"SacRSlough","Vemco","Chips",12973.0481089589,2009-12-15,2010-01-29,-0.23
"LFC3321",33688,37.91895833,"Middle Sacramento River",2010,"SacRSlough","Vemco","Chips",10225.5459655536,2009-12-15,2010-01-25,-0.23
"LFC3327",33695,16.25390046,"Upper Sacramento River",2010,"SacR","Vemco","Chips",21363.8433197412,2010-01-06,2010-01-26,0.05
"LFC3330",33698,16.92072917,"Upper Sacramento River",2010,"SacRSlough","Vemco","Chips",15369.0939239006,2010-01-06,2010-01-23,0.05
"LFC3337",33705,21.00559028,"Upper Sacramento River",2010,"SacR","Vemco","Chips",24993.0613155993,2010-01-06,2010-01-30,0.05
"LFC3339",33707,16.26002315,"Upper Sacramento River",2010,"SacR","Vemco","Chips",21468.7664732569,2010-01-06,2010-01-24,0.05
"LFC3348",33718,15.74686343,"Upper Sacramento River",2010,"SacR","Vemco","Chips",26611.0892894347,2010-01-06,2010-01-23,0.05
"LFC3356",33729,16.28657407,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",14646.0629231059,2010-01-06,2010-03-10,0.046666667
"LFC3371",33747,16.33532407,"Middle Sacramento River",2010,"SacR","Vemco","Chips",17760.4677691037,2010-01-06,2010-01-23,0.05
"LFC3375",33752,15.82539352,"Middle Sacramento River",2010,"SacR","Vemco","Chips",20942.3613418612,2010-01-06,2010-01-25,0.05
"LFC3376",33753,16.90833333,"Middle Sacramento River",2010,"SacRSlough","Vemco","Chips",14793.0032559737,2010-01-06,2010-01-27,0.05
"LFC3386",63761,52.13753472,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",10035.1709138342,2010-01-06,2010-03-02,0.046666667
"LFC3388",63763,13.17740741,"Middle Sacramento River",2010,"SacR","Vemco","Chips",24318.304759233,2010-01-06,2010-01-19,0.05
"LFC3389",63764,16.28394676,"Middle Sacramento River",2010,"SacR","Vemco","Chips",16167.3153463293,2010-01-06,2010-01-23,0.05
"LFC3390",63765,18.06783565,"Middle Sacramento River",2010,"SacRSlough","Vemco","Chips",12317.0908270873,2010-01-06,2010-01-26,0.05
"LFC3402",63777,14.77203704,"Upper Sacramento River",2010,"SacR","Vemco","Chips",21312.4716003734,2010-01-06,2010-01-21,0.05
"LFC3403",63778,70.54643519,"Upper Sacramento River",2010,"CenDel","Vemco","Chips",12954.6184680377,2010-01-06,2010-04-12,0.025
"LFC3406",63781,15.93491898,"Upper Sacramento River",2010,"SacR","Vemco","Chips",8860.19291671379,2010-01-06,2010-01-27,0.05
"LFC3407",63782,15.86553241,"Upper Sacramento River",2010,"SacR","Vemco","Chips",15533.4970131616,2010-01-06,2010-01-24,0.05
"LFC3409",63784,24.67513889,"Upper Sacramento River",2010,"CenDel","Vemco","Chips",20226.2328120563,2010-01-06,2010-02-03,0.15
"LFC3431",63807,15.77739583,"Middle Sacramento River",2010,"SacR","Vemco","Chips",13987.2678909818,2010-01-06,2010-01-24,0.05
"LFC3438",63814,15.80274306,"Middle Sacramento River",2010,"SacR","Vemco","Chips",8661.29535918705,2010-01-06,2010-01-26,0.05
"LFC3440",63816,15.9852662,"Middle Sacramento River",2010,"SacR","Vemco","Chips",11672.1653757923,2010-01-06,2010-01-28,0.05
"LFC3444",63820,56.71998843,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",13967.5292141561,2010-01-06,2010-03-05,0.046666667
"LFC3457",63833,15.91197917,"Middle Sacramento River",2010,"SacR","Vemco","Chips",7165.21752795083,2010-01-06,2010-01-26,0.05
"LFC3460",63836,13.27487269,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",14003.8325116923,2010-01-06,2010-01-22,0.05
"LFC3465",63841,14.9103125,"Middle Sacramento River",2010,"SacR","Vemco","Chips",13105.374060186,2010-01-06,2010-01-23,0.05
"LFC3467",63843,15.18417824,"Middle Sacramento River",2010,"CenDel","Vemco","Chips",21006.9939452893,2010-01-06,2010-01-23,0.05
"LFC4297",21707,6.744241898,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",33885.6856908602,2010-12-17,2010-12-31,-2.04
"LFC4307",21717,8.002476852,"Upper Sacramento River",2011,"SacR","Vemco","Chips",25225.007766077,2010-12-17,2010-12-28,-2.04
"LFC4310",21721,7.307025463,"Upper Sacramento River",2011,"SacR","Vemco","Chips",33946.0436580606,2010-12-17,2010-12-25,-2.04
"LFC4312",21723,5.407320602,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",37400.4616099295,2010-12-17,2010-12-24,-2.04
"LFC4315",21726,11.22825231,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",19761.4610089438,2010-12-17,2011-01-04,-1.92
"LFC4316",21727,28.19467593,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",31226.5457170218,2010-12-17,2011-01-15,-1.92
"LFC4317",21729,5.645821759,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",39325.7406245966,2010-12-17,2010-12-26,-2.04
"LFC4318",21730,6.614832176,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",31296.0226908118,2010-12-17,2010-12-28,-2.04
"LFC4323",21735,6.057407407,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",30854.7040180181,2010-12-17,2010-12-24,-2.04
"LFC4325",21737,8.870868056,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",28613.4828998399,2010-12-17,2010-12-27,-2.04
"LFC4331",21744,6.339299769,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",34259.109936632,2010-12-17,2010-12-25,-2.04
"LFC4337",21757,8.363506944,"Upper Sacramento River",2011,"SacR","Vemco","Chips",27736.2101813756,2010-12-17,2010-12-30,-2.04
"LFC4338",21750,6.318929398,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",31641.6701588556,2010-12-17,2010-12-27,-2.04
"LFC4341",21754,6.107505787,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",35027.1259406715,2010-12-17,2010-12-24,-2.04
"LFC4345",21759,6.806319444,"Upper Sacramento River",2011,"SacR","Vemco","Chips",30252.663425517,2010-12-17,2011-01-07,-1.92
"LFC4346",21760,19.99214699,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",25746.394899107,2010-12-17,2011-01-10,-1.92
"LFC4347",21761,5.9696875,"Upper Sacramento River",2011,"SacR","Vemco","Chips",27977.0625270178,2010-12-17,2011-01-15,-1.92
"LFC4348",21762,5.123009259,"Upper Sacramento River",2011,"SacR","Vemco","Chips",42289.8283040723,2010-12-17,2010-12-25,-2.04
"LFC4350",21764,14.99752315,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",13285.6767998702,2010-12-17,2011-01-02,-1.92
"LFC4352",21766,5.094618056,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",46327.6685646348,2010-12-17,2010-12-23,-2.04
"LFC4355",21769,5.151400463,"Upper Sacramento River",2011,"SacR","Vemco","Chips",33590.7263603547,2010-12-17,2010-12-23,-2.04
"LFC4356",21770,5.314988426,"Upper Sacramento River",2011,"SacR","Vemco","Chips",39532.65610924,2010-12-17,2010-12-25,-2.04
"LFC4358",21772,5.174490741,"Upper Sacramento River",2011,"SacR","Vemco","Chips",28524.6638795338,2010-12-17,2011-01-17,-1.92
"LFC4362",21777,10.1668287,"Upper Sacramento River",2011,"SacR","Vemco","Chips",17271.6038492393,2010-12-17,2010-12-29,-2.04
"LFC4364",21779,5.794502315,"Upper Sacramento River",2011,"SacR","Vemco","Chips",32743.0824032103,2010-12-17,2010-12-25,-2.04
"LFC4368",21783,9.882517361,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",16655.6072352521,2010-12-17,2010-12-28,-2.04
"LFC4370",21786,25.75361111,"Upper Sacramento River",2011,"SacR","Vemco","Chips",6631.79805216209,2010-12-17,2011-01-15,-1.92
"LFC4372",21788,8.155335648,"Upper Sacramento River",2011,"SacR","Vemco","Chips",21977.6719639343,2010-12-17,2010-12-29,-2.04
"LFC4373",21789,6.836087963,"Upper Sacramento River",2011,"SacR","Vemco","Chips",29788.7342792173,2010-12-17,2010-12-28,-2.04
"LFC4375",21791,5.010497685,"Upper Sacramento River",2011,"SacR","Vemco","Chips",43038.1812671684,2010-12-17,2010-12-24,-2.04
"LFC4376",21792,5.765266204,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35676.3968692246,2010-12-17,2010-12-24,-2.04
"LFC4378",21794,6.354664352,"Upper Sacramento River",2011,"SacR","Vemco","Chips",36376.0378725614,2010-12-17,2010-12-28,-2.04
"LFC4379",21795,5.832372685,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35603.4849126056,2010-12-17,2010-12-26,-2.04
"LFC4381",21797,8.118148148,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",39934.1479302024,2010-12-17,2010-12-27,-2.04
"LFC4382",21798,5.325740741,"Upper Sacramento River",2011,"SacR","Vemco","Chips",36268.1301073132,2010-12-17,2010-12-25,-2.04
"LFC4385",21802,7.551984954,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",28063.8507409124,2010-12-17,2010-12-26,-2.04
"LFC4388",21805,6.229884259,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",35365.2665799187,2010-12-17,2010-12-26,-2.04
"LFC4389",21806,9.018553241,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",34074.8713022735,2010-12-17,2010-12-28,-2.04
"LFC4391",21808,10.25070602,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",35522.981552012,2010-12-17,2010-12-30,-2.04
"LFC4393",21811,9.055810185,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35079.9010006363,2010-12-17,2010-12-29,-2.04
"LFC4394",21814,22.11763889,"Upper Sacramento River",2011,"SacR","Vemco","Chips",7613.36240852175,2010-12-17,2011-01-14,-1.92
"LFC4395",21815,5.852361111,"Upper Sacramento River",2011,"SacR","Vemco","Chips",29768.3503827881,2010-12-17,2010-12-24,-2.04
"LFC4397",21817,5.356412037,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35086.8291594284,2010-12-17,2010-12-26,-2.04
"LFC4398",21818,5.059884259,"Upper Sacramento River",2011,"SacR","Vemco","Ben.Dec",37851.085630497,2010-12-17,2010-12-26,-2.04
"LFC4400",21820,10.26982639,"Upper Sacramento River",2011,"SacR","Vemco","Chips",15004.2418046375,2010-12-17,2011-01-04,-1.92
"LFC4404",21825,7.32193287,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35622.2005023452,2010-12-17,2010-12-26,-2.04
"LFC4406",21827,7.116018519,"Upper Sacramento River",2011,"SacR","Vemco","Chips",28569.3253755565,2010-12-17,2010-12-27,-2.04
"LFC4409",21830,6.845138889,"Upper Sacramento River",2011,"SacR","Vemco","Chips",40138.5102614524,2010-12-17,2010-12-26,-2.04
"LFC4413",21834,6.159166667,"Upper Sacramento River",2011,"SacR","Vemco","Chips",35503.0008101586,2010-12-17,2010-12-25,-2.04
"LFC4414",21835,6.631967593,"Upper Sacramento River",2011,"CenDel","Vemco","Chips",40116.8932101461,2010-12-17,2010-12-27,-2.04
"LFC4417",21838,24.01431713,"Upper Sacramento River",2011,"SacR","Vemco","Chips",10649.2346337971,2011-01-05,2011-01-31,-1.8
"LFC4419",21840,18.70644676,"Upper Sacramento River",2011,"SacR","Vemco","Chips",12515.7264528006,2011-01-05,2011-01-30,-1.8
"LFC4420",21841,11.04081019,"Upper Sacramento River",2011,"SacR","Vemco","Chips",21504.9346936663,2011-01-05,2011-01-21,-1.8
"LFC4421",21842,16.67453704,"Upper Sacramento River",2011,"SacR","Vemco","Chips",7080.16758276815,2011-01-05,2011-01-25,-1.8
"LFC4424",21845,14.15658565,"Upper Sacramento River",2011,"SacR","Vemco","Chips",14228.2850752332,2011-01-05,2011-01-21,-1.8
"LFC4426",21847,16.17913194,"Upper Sacramento River",2011,"SacRSlough","Vemco","Chips",15532.7684817379,2011-01-05,2011-03-02,-1.513333333
"LFC4427",21848,14.10568287,"Upper Sacramento River",2011,"SacR","Vemco","Chips",12717.0632020175,2011-01-05,2011-03-24,-1.513333333
"LFC4429",21850,61.17475694,"Upper Sacramento River",2011,"SacRSlough","Vemco","Chips",15271.0280803387,2011-01-05,2011-03-14,-1.513333333
"LFC4430",21851,10.99943287,"Upper Sacramento River",2011,"SacR","Vemco","Chips",19271.3268489261,2011-01-05,2011-01-22,-1.8
"LFC4431",21852,22.97043981,"Upper Sacramento River",2011,"SacR","Vemco","Chips",23591.8043311193,2011-01-05,2011-02-03,-1.63
